pxcor, pycor, elevation, gradient
-55,-53,540.2361755371094,0.3816699066526107
-2,-16,786.8228454589844,0.12857616677194825
-42,49,593.6313629150391,0.39310991076413304
2,59,642.7020263671875,0.25234808944620357
-28,6,769.9493103027344,0.361434076428972
-14,-35,657.5646514892578,0.5222560324363705
17,55,584.4948425292969,0.4514358256037836
-71,-12,702.4607849121094,0.4504521743907707
-84,-89,363.51422119140625,0.19836281629586708
-61,-11,714.3410949707031,0.3695654676869906
-48,-97,427.38488006591797,0.2363714352294381
-57,-95,421.45164489746094,0.30120240856805325
-72,-70,459.3099365234375,0.31517811200655627
-8,-17,776.5147399902344,0.3908941162613057
-28,-44,584.3966369628906,0.25495746884362336
-58,-28,655.7586212158203,0.5105112182478513
48,18,557.5612487792969,0.30962067793302195
32,-58,663.704345703125,0.6033100951533428
65,-72,596.5930023193359,0.38139829369679434
22,82,547.2366333007812,0.4065016020136568
-48,-57,507.27115631103516,0.23082038511655753
-73,-69,458.42671966552734,0.3079585654503993
-100,37,460.6264190673828,0.41746154377116207
-58,88,487.0119323730469,0.357674971917491
-43,-35,586.9710998535156,0.3551194921969416
54,-30,557.3296508789062,0.332514168925434
-40,-53,528.4301452636719,0.25408832766170253
75,-66,533.0796813964844,0.3689988687359794
-90,53,557.9385375976562,0.5348017978086486
6,88,630.6199645996094,0.22013391741045168
-51,12,704.2750549316406,0.5642225037545019
-20,-55,583.9213409423828,0.4323630702189685
2,-15,772.4563293457031,0.4261893090891614
0,-93,598.9944458007812,0.4362755926360323
-69,-12,714.2687377929688,0.34973768028774715
66,-8,438.6233825683594,0.2986160261168001
-34,23,688.5993957519531,0.42452076491764895
-91,74,567.3804321289062,0.40185520818383247
12,63,585.5474853515625,0.47779242677160194
1,74,610.0580444335938,0.08251571044574729
99,-53,439.8631286621094,0.16316149320853315
60,44,413.1981811523438,0.29104979561126726
4,74,610.9609375,0.14768040090095358
59,-72,619.8285369873047,0.4347856024479888
-43,-84,495.3740997314453,0.3379187151560002
-8,91,569.4989318847656,0.5343265674456175
24,-68,733.1901245117188,0.19562469653904968
30,-16,592.3937072753906,0.541307238213268
-96,76,533.2026977539062,0.52336272057714
11,-2,714.7301330566406,0.6845559104916894
-65,-25,688.3761291503906,0.5552010481405392
38,-22,584.2260131835938,0.4910525363255289
-15,1,828.4491271972656,0.2866287299490633
-31,46,583.4487915039062,0.25884547802086527
12,-72,695.5702819824219,0.5111542147848483
19,75,536.8005065917969,0.41800383600793833
-25,57,559.2367248535156,0.43665508091327515
94,10,333.7106628417969,0.3510069503319902
74,66,364.22046661376953,0.3607858344125493
-60,-67,474.64520263671875,0.3779960446136108
80,45,386.3014373779297,0.4374192559007338
6,37,668.6255798339844,0.6418691855274521
-81,-97,349.8965606689453,0.24487520085545106
-92,100,535.3775634765625,0.2232420166550618
86,13,386.7162628173828,0.42922149464639636
31,58,510.8775939941406,0.35505968401879257
67,-41,494.65277099609375,0.2914794836402379
-11,94,558.9006958007812,0.47076643743880553
-72,-30,683.8204650878906,0.4816464511370256
72,63,365.60650634765625,0.4314400452574013
-45,-27,640.985595703125,0.367880275289561
-35,76,484.9458618164062,0.183539009377437
10,51,628.9651184082031,0.5023180462140734
25,38,546.54296875,0.40560581180558697
-98,33,464.7284698486328,0.3344567721630781
-12,63,604.0731506347656,0.4365142298921957
8,-89,617.9666442871094,0.4024825983903599
-51,-11,738.5009765625,0.29928278843711237
87,4,354.16185760498047,0.2743800266048669
-71,14,575.0647583007812,0.4278562536096899
25,66,510.4808807373047,0.4061601193584906
38,-4,546.2981262207031,0.42536766470150134
73,-86,576.6041870117188,0.40755678291334124
41,97,518.8307800292969,0.5081703481386524
-83,13,529.4222259521484,0.3152080386537063
-6,37,711.5387878417969,0.2044662104060727
-86,-36,633.4421234130859,0.5628119280942128
-87,98,552.2642822265625,0.3334391231399221
6,-67,703.4085083007812,0.4333898612941339
57,81,428.2937469482422,0.43416388036681564
58,82,428.2937469482422,0.43416388036681564
-82,68,621.46435546875,0.27953934424045734
39,-80,740.5871276855469,0.22109778172701008
35,-90,746.2077026367188,0.015476787080721238
56,-17,501.4314880371094,0.42371671956130996
98,83,270.88438415527344,0.3742013933608739
87,62,299.5874328613281,0.3432806269509635
-40,-28,640.7005920410156,0.35279887288290657
93,8,338.5086212158203,0.3317178946249838
4,-53,716.0595703125,0.605152939778139
-26,-43,592.8837585449219,0.24836183579216817
-99,-5,637.7894897460938,0.3542269834318797
-15,75,555.3927001953125,0.45356368583846307
-88,-99,331.5003662109375,0.1939637496966295
38,11,591.7066955566406,0.45529115884290283
80,95,378.2178344726562,0.36683121968418925
-17,-69,593.6085815429688,0.41888323115082116
21,36,576.3733520507812,0.508511191015562
-1,28,738.1863555908203,0.26961375505249574
15,-92,650.9106140136719,0.42299613208237097
12,-9,681.9242858886719,0.6434056028631583
70,11,448.0856018066406,0.47503556250730755
28,1,613.0523986816406,0.5512696449758573
-56,-36,593.0907287597656,0.3512819609604133
-59,46,662.3115234375,0.13747993538715284
-5,-61,667.6916198730469,0.5239368285973123
74,68,361.5240478515625,0.3148350022891342
94,-23,412.292236328125,0.5016675896553269
-23,-67,559.4204559326172,0.4443735087689619
-25,-91,490.3931121826172,0.24254317306925383
36,72,472.9339599609375,0.336707767807282
57,29,492.9191284179688,0.3692188142319087
-31,37,623.6164855957031,0.23868458805600065
10,1,724.5390319824219,0.6836486088908239
3,1,772.7539367675781,0.6284237817292868
99,86,277.7803039550781,0.4244904289944107
17,-70,720.6781311035156,0.4213668797894149
37,-17,560.60400390625,0.4660393698022164
80,-4,389.9766387939453,0.2797103545171129
17,89,608.8075561523438,0.5015222170736571
-70,87,519.5041885375977,0.4965833286198329
43,-91,720.2740173339844,0.45561201806571555
-35,-100,458.0770721435547,0.24197390327737311
-19,-75,592.3762817382812,0.27633869941461126
-97,-84,378.5218963623047,0.25427504208389995
76,48,377.7859191894531,0.40946137237328245
21,40,563.8246917724609,0.4964890784127138
56,14,506.3512420654297,0.43905643237783565
40,-26,600.0008697509766,0.49919496079409553
-94,-93,349.23338317871094,0.2400830348605739
14,-23,727.5162658691406,0.5674613955764174
78,96,383.0424041748047,0.3682853008793554
-78,71,619.9026184082031,0.24338592303963152
-78,85,568.0073547363281,0.4354944721644899
62,-62,581.5594482421875,0.34308768387316974
-77,4,575.0387268066406,0.3584118043206872
12,71,566.1463317871094,0.47841449666596714
-27,-21,714.3575744628906,0.49596234028268216
16,90,608.8075561523438,0.5015222170736571
-71,64,645.4055786132812,0.19702506426615513
42,-37,617.1028442382812,0.5323836312176455
47,-1,519.1434631347656,0.4548264672196771
76,6,402.4885711669922,0.41069134877298885
-15,22,714.8709716796875,0.5006816418505853
-46,70,545.7173767089844,0.4652687447679775
-77,-97,359.16917419433594,0.2735372404369911
-98,48,494.63343811035156,0.4588022721582632
26,88,568.1084594726562,0.4269877078229697
84,-66,503.0349426269531,0.36069829818791355
-7,-51,644.6046600341797,0.49328375456620716
-77,73,610.1200866699219,0.2704636632359068
70,94,401.1148681640625,0.364715139497663
-75,7,575.1646423339844,0.34823002620214394
-41,-6,781.1487426757812,0.4155611271367339
-61,54,661.4475402832031,0.3423288811695818
57,-32,540.7946472167969,0.3917368380214902
-49,-12,744.9333801269531,0.18631367788497366
-70,-98,381.8181610107422,0.27150518204728635
-32,-23,689.3921813964844,0.47766109209198027
58,-6,460.82383728027344,0.3260855308832341
-74,82,571.4674682617188,0.38754544534578766
23,46,553.1572875976562,0.5218904078342143
78,35,441.3312072753906,0.4020095892963611
-44,-36,586.9710998535156,0.3551194921969416
92,24,371.3905334472656,0.5114730878633208
-67,-99,383.95274353027344,0.25422905970605625
84,-78,522.3563842773438,0.40144938357855775
10,-86,618.8380126953125,0.41927244517707646
65,39,442.9463195800781,0.4065335075399084
25,9,659.4297180175781,0.5156782947906466
-3,13,785.1454772949219,0.21486929649753111
12,40,614.2543640136719,0.6080099279786494
-31,-38,606.8705444335938,0.2767138038937917
75,-17,458.2563018798828,0.3477131213585946
-13,25,723.7200317382812,0.47793695042970447
-96,-71,425.4662780761719,0.47140002836217304
17,79,562.3294372558594,0.4611204692480825
-28,-94,478.3386688232422,0.24263495668375457
48,-83,698.3115234375,0.501898836081226
83,-72,523.9703063964844,0.4535427064174423
61,77,399.225341796875,0.3779973863119609
76,79,340.7586669921875,0.3677227607034367
-36,67,517.8887176513672,0.2907637755827742
-40,46,604.2192993164062,0.3834862589447868
-96,25,462.8263549804687,0.17175903955274968
72,-18,476.8196716308594,0.362866139595139
42,-75,702.789794921875,0.41913381547284606
47,12,546.145263671875,0.4599344104608022
37,70,463.68211364746094,0.30466211047447245
82,53,330.01048278808594,0.3167128565101909
-45,-14,740.3570251464844,0.3724864740857059
10,-23,746.4840393066406,0.512669512505757
-69,-64,494.94505310058594,0.3337884223688289
-33,-56,529.4225463867188,0.2815667295046491
40,14,586.5358276367188,0.41760398288462736
-3,23,755.1113891601562,0.16169941361654655
95,-22,411.5919494628906,0.5035639482910912
33,95,573.0809936523438,0.46132871825235827
-52,82,517.7936706542969,0.422291261357721
57,-52,555.4448547363281,0.30407044308565656
83,86,327.00946044921875,0.36978734034389715
15,58,587.6187438964844,0.4659879556673005
24,38,553.1248016357422,0.4351881252959769
67,16,485.57379150390625,0.48186166767975513
-28,69,510.1601257324219,0.30137485251817786
27,69,499.1009216308594,0.35302343973981987
-25,17,704.1510314941406,0.3955617924288948
40,-65,659.1253204345703,0.44887611760909674
-70,10,584.8740844726562,0.3949177727631734
8,5,757.5296478271484,0.5609376473843662
89,49,339.2562255859375,0.36738705592304993
42,62,472.7937774658203,0.24179512394144423
-26,-87,509.8421096801758,0.3599277255138892
-83,5,563.9358062744141,0.3090753416739199
91,12,353.6927185058594,0.4684623903117645
-52,86,491.51478576660156,0.4162893515901207
70,64,383.49574279785156,0.3609529652448117
-74,-46,609.0052795410156,0.41721929274424924
-97,21,474.0097961425781,0.22625264074390758
-51,77,538.0028839111328,0.41383682822249535
-46,-94,449.2061004638672,0.35264322624241573
-99,-82,378.2322235107422,0.310033098401964
83,23,431.36195373535156,0.5691597469158054
-46,55,583.8939819335938,0.38838143763009536
41,79,476.9512481689453,0.3850912710786304
54,15,529.0520629882812,0.40501088349943487
41,100,527.0530700683594,0.4413608676000746
-71,-91,383.4336853027344,0.26794136648341293
-40,-24,667.3528442382812,0.417972180650205
97,69,258.184326171875,0.4207216227622823
-50,-77,450.5736389160156,0.3463122265893507
68,-1,418.92037200927734,0.3667038060255994
-77,21,540.1333618164062,0.39210768772843074
-80,20,532.9061889648438,0.3899536894586071
19,65,547.3846435546875,0.4785663096140901
-4,64,623.929443359375,0.26735549429535255
45,30,507.1024475097656,0.40117730461810364
30,98,587.2684478759766,0.5061986690642378
-54,-19,717.8692932128906,0.3843038926980209
0,-25,770.8345336914062,0.19210108758450414
-82,63,625.9213256835938,0.37801393024283564
-33,73,493.3777160644531,0.18373508564201946
54,-39,545.9017944335938,0.4057800643571586
-36,-69,504.0465545654297,0.41811141012316283
58,-15,486.26092529296875,0.4014011982611336
-26,-29,665.4799652099609,0.44646287505208787
17,6,715.8893432617188,0.5745300958840411
-27,-88,503.0804443359375,0.36234565861932333
-4,59,642.3739013671875,0.2658826629491067
75,89,364.6185760498047,0.3667778569979419
51,-24,549.6068420410156,0.3503700582647853
-14,4,807.1755828857422,0.3750161734237755
-40,-1,778.5218505859375,0.45512720329999934
95,73,271.64015197753906,0.38392802280741967
-86,-37,625.2925720214844,0.5487683456795676
-64,-22,708.3561706542969,0.4114540245215781
96,90,302.8805465698242,0.4583239528180972
-98,50,503.5281066894531,0.49627256669282227
4,-10,759.130126953125,0.6235406728124008
7,72,598.467041015625,0.38325085128261716
-43,29,691.828369140625,0.271247583686803
29,83,533.8369140625,0.42091694474708347
62,10,472.0504455566406,0.45116006336205783
32,64,491.5205383300781,0.3537817169446302
-99,6,561.8599853515625,0.3735348392418453
-74,-42,634.2921142578125,0.30938271127062983
32,-4,572.7281494140625,0.4901888743454942
93,-21,418.7906951904297,0.4970584781966431
58,36,450.5806579589844,0.300160140959438
-14,26,714.5963134765625,0.49214455914911914
-4,-1,817.0467834472656,0.40893617022933204
32,-67,703.8539733886719,0.4527138223127668
-35,49,573.749267578125,0.28359445511508763
-37,-43,575.5915222167969,0.33606387779662883
-92,25,476.94920349121094,0.3471105885992605
-25,42,613.9714050292969,0.4232995710257799
-98,-97,330.70469665527344,0.24360964124315498
59,-1,463.0799789428711,0.440377790116971
34,-53,630.9158935546875,0.5281331934535662
-78,30,547.2958679199219,0.40444844233334415
-39,6,763.3583984375,0.24196565842397402
2,-2,777.5319519042969,0.6434507704166648
23,80,537.8603210449219,0.40613579876804606
-71,-73,441.3763122558594,0.3449096499328991
22,79,537.8603210449219,0.40613579876804606
35,82,504.0223388671875,0.3673519688322602
40,-97,741.0380859375,0.30462680836696543
0,-20,778.2118530273438,0.09302017121127763
18,16,698.3762817382812,0.5247314859178489
16,-77,683.9989318847656,0.5187039938219324
-93,6,562.4039001464844,0.4143183801774673
-64,52,669.8121337890625,0.13621303478472058
-76,-33,671.98828125,0.3066189720834027
21,70,523.9722290039062,0.42731251883612753
82,-21,460.0652313232422,0.2995505896137
-72,66,637.53173828125,0.24045695368527145
13,68,569.5216674804688,0.47843523303086166
30,-75,727.4012603759766,0.14152596148779964
-22,-12,793.3385009765625,0.4116814273273048
-43,49,598.3189392089844,0.4009635698580658
-58,23,652.8250579833984,0.5392119461961046
-62,-26,676.6466064453125,0.5651134699186574
57,-40,531.0964050292969,0.3821450556781749
1,-15,778.8647766113281,0.3332982397854964
-55,21,663.8414916992188,0.5496997322951269
-6,-4,822.4408569335938,0.39385544276498174
41,-87,730.6798706054688,0.3862516375307996
54,-61,606.1576843261719,0.3057876635277804
12,45,614.0298461914062,0.6087861934782896
-59,94,455.2403869628906,0.28959564860537146
-68,49,657.5132751464844,0.35387262485592985
-67,-64,497.45214080810547,0.3449984318008918
-91,-28,698.8651123046875,0.4679498057642678
14,16,722.0277404785156,0.4906324816686799
-52,78,536.9666748046875,0.41329196403466567
64,42,415.1127624511719,0.3485841755563882
-81,4,566.1177673339844,0.3190243203332035
41,-63,640.9748840332031,0.44026116787362946
-16,13,749.9195861816406,0.4261738787649155
8,-84,612.7223968505859,0.41477620725034636
-32,-89,495.6534118652344,0.3674684487775215
72,-74,576.5170593261719,0.4168948447310427
25,-31,692.9260559082031,0.4155409334957846
69,1,411.877685546875,0.3683456015590822
7,97,665.77587890625,0.28758422897903574
76,-86,562.021728515625,0.3651977850879805
-98,19,483.6419067382812,0.29032907138657876
-53,-61,495.2394256591797,0.38712004686302465
32,71,480.46099853515625,0.3206751232659445
51,78,440.7267761230469,0.4235273248148732
-30,-24,689.3921813964844,0.47766109209198027
-44,37,658.8683776855469,0.3796242606193485
99,65,258.59967041015625,0.3369907720079355
-21,61,563.2334594726562,0.46871279999504917
81,-95,580.2634124755859,0.19447812631571423
33,41,516.6430053710938,0.32846392646350353
86,54,322.6428527832031,0.33234695540365944
-5,-59,669.414306640625,0.5036392839448564
45,-9,507.946533203125,0.36524470873757997
74,-85,569.8777923583984,0.4124557880355431
-99,63,517.9182434082031,0.4985869837211826
40,-94,735.3695526123047,0.3090326009675823
-37,-27,644.7493286132812,0.3810760992591498
54,81,441.8604278564453,0.4509055893480681
57,41,431.09259033203125,0.26858902948528923
-79,6,565.8208618164062,0.34617532441296595
-4,10,794.5110473632812,0.23577345434720443
-7,65,614.0897674560547,0.36027948803641485
91,-92,571.2819213867188,0.12935191534521082
90,-71,488.0146484375,0.269185744386843
1,18,764.364990234375,0.2764718687326461
75,-99,596.2531433105469,0.22416475209533213
-57,-15,733.7577209472656,0.12469663962383155
-31,18,709.4447326660156,0.386531360291679
-89,-8,635.7129211425781,0.39707284792048164
30,13,633.4032135009766,0.4531212926313381
53,-75,649.7715454101562,0.49647250325250586
-95,-29,670.7730255126953,0.7044892250234328
-36,-16,724.8137512207031,0.5311927169682603
87,82,297.53780364990234,0.33290601910815953
-81,96,546.82958984375,0.41377112911627345
66,-56,564.2374267578125,0.20325796492660222
-64,-80,406.94029235839844,0.2053659571462564
36,40,508.3213195800781,0.32154831702290904
-56,-41,574.2127990722656,0.36305094262994486
-27,13,731.5332336425781,0.36086164407472365
-5,-25,749.9963989257812,0.4977674440348925
-46,32,684.3535766601562,0.23147530832144114
64,8,460.4277801513672,0.435615445388823
-38,63,532.8155517578125,0.29011555268697203
85,-40,445.5657196044922,0.31068433237558835
15,2,707.4195861816406,0.6363752206686141
94,51,317.8626251220703,0.3572453563895094
-68,21,585.9373474121094,0.47061396822357915
70,-58,557.1288452148438,0.2813955220277225
77,-13,438.71852111816406,0.3501129401147355
-42,-16,721.9561614990234,0.5088796060903449
71,68,371.5391845703125,0.30750721664341285
-98,20,483.6419067382812,0.29032907138657876
79,70,341.2711181640625,0.3282060531425407
-32,47,578.7159423828125,0.2496680978513487
-79,63,637.4320983886719,0.31036568924971364
86,81,303.8145294189453,0.36325793212647706
82,-68,514.4736175537109,0.4001152296384528
77,-50,525.1896057128906,0.37865866834782747
4,52,663.5741577148438,0.3350971619907945
58,48,413.4661865234375,0.3324860073359913
-55,-6,698.505859375,0.49047537228377036
-17,-6,835.9267730712891,0.23720816283194046
14,39,617.9912414550781,0.608578483659418
23,2,659.0509948730469,0.570023405287785
15,44,601.3837585449219,0.6063050678158919
-68,-60,520.71435546875,0.38207168409890285
32,74,490.0293884277344,0.34117093951133864
-56,-58,525.9540100097656,0.3573114909633738
88,-34,430.60980224609375,0.3162088233061961
35,32,540.3880310058594,0.39165982232580165
-82,56,615.5880432128906,0.45860822354827746
1,-33,747.0982666015625,0.4739660774986044
5,-4,747.8102111816406,0.7135954157895685
-65,-4,660.2950439453125,0.4360028491880559
-15,54,617.9002685546875,0.44940496997617996
93,85,295.04166412353516,0.35255615009823943
51,13,534.2734680175781,0.4554549159203729
-57,24,662.9176025390625,0.5303093482333814
25,54,544.021240234375,0.42184043625119405
-3,72,611.8731689453125,0.18595211404991469
32,12,625.8885498046875,0.4566206428511521
-43,-22,675.007080078125,0.4816890418979384
-48,50,613.7373657226562,0.43145422900124547
-85,61,609.9613647460938,0.44918353755493085
44,-93,713.2576599121094,0.5053158996610971
-66,55,665.2711791992188,0.09947377506665847
79,-20,463.7676391601562,0.3249507949954902
-49,-87,468.3492889404297,0.3270401361030092
87,49,342.2305145263672,0.37193464492933753
37,-90,743.3251495361328,0.124673044335294
-48,34,678.7252502441406,0.2310697574218657
-29,-87,510.0637512207031,0.3806417257277407
-66,-27,671.28857421875,0.6089662738479847
19,19,669.0648498535156,0.5213044692717297
-61,89,477.8296127319336,0.34055592442110616
37,96,547.7573852539062,0.5144458639260792
-78,81,580.5533142089844,0.29846067035175255
24,-94,704.7553100585938,0.5053798114194324
91,-71,484.8968811035156,0.23034109627201602
40,90,525.6933746337891,0.38461400891443903
7,-78,632.2040405273438,0.45191826091423803
-11,37,695.8031311035156,0.3993665651921768
-49,16,714.026123046875,0.48790001192706633
-84,96,555.8374633789062,0.3535200652274836
22,20,653.7515869140625,0.504533232826677
87,97,360.0115509033203,0.31118697613021373
57,-33,536.697998046875,0.4051752198203172
80,31,449.69618225097656,0.5014778620151794
-29,-89,496.3473205566406,0.349379291098301
-8,20,753.1837768554688,0.3222029402234705
51,-60,595.0748291015625,0.36034066336681225
-13,-84,543.1238098144531,0.42007129178726393
-92,-51,523.0860443115234,0.44336270535675965
16,43,590.5681457519531,0.5789878979296526
-65,42,642.0101013183594,0.4582262550856249
19,-41,749.6324157714844,0.5329260852234488
-27,0,806.9441833496094,0.31973532764855106
26,-53,700.7896728515625,0.7118097178843927
79,30,449.69618225097656,0.5014778620151794
-77,-67,469.64552307128906,0.3043242594691806
-85,65,609.1294860839844,0.45363607111026893
67,1,426.27085876464844,0.40625398033879223
100,-36,391.59291076660156,0.14314321358555152
70,39,441.9314727783203,0.41863655955276524
-30,34,632.176513671875,0.2465657468306492
14,92,637.1108093261719,0.520309019595022
98,-10,381.9845275878906,0.4358225536860061
-12,8,784.8953247070312,0.4066181376563667
-6,11,787.9249572753906,0.28842844821819114
15,30,641.3334197998047,0.5928399942181473
98,96,314.3783569335937,0.3990322170957086
26,-40,709.8978271484375,0.549278949886692
-35,-65,506.16673278808594,0.3345390278754457
-15,68,567.1306762695312,0.4388876365919812
95,80,271.3391876220703,0.27572617675195904
52,-37,554.6286010742188,0.4283039533632772
63,34,472.2101593017578,0.385470809949215
-36,-37,598.6597900390625,0.3093060897512461
-2,28,742.7257080078125,0.20712508483789688
61,67,414.00599670410156,0.3767516133660074
-49,66,580.781494140625,0.4490121050831707
-38,-89,491.1839294433594,0.37710194744258796
-66,-28,671.28857421875,0.6089662738479847
94,36,361.4432067871094,0.4534680065235024
-49,-3,722.0154724121094,0.538151709169548
-55,-70,456.7129821777344,0.31563096329907525
-70,57,660.8760681152344,0.16598380219513312
95,89,310.3851776123047,0.42961997445013944
45,-52,585.0089721679688,0.3710015576624486
86,-46,473.34112548828125,0.38423311001646027
-70,82,552.9539184570312,0.45348773722848257
32,47,505.36973571777344,0.369202345249974
60,-91,632.7054748535156,0.3432311537453196
44,-96,716.5635070800781,0.4824451892825318
57,9,487.53900146484375,0.45311582415423296
11,-84,619.7533569335938,0.4330301769567739
56,32,474.029541015625,0.3527942560813875
-41,-11,769.8535461425781,0.35621411205150555
-19,81,518.7607116699219,0.40547495584264237
-60,98,439.952880859375,0.31142327045590257
-77,42,586.468505859375,0.4939019770935788
6,46,656.117431640625,0.5291423951657409
-83,-32,678.5119781494141,0.49209910879634156
72,15,457.20973205566406,0.5306213855422147
21,24,640.3718719482422,0.46744440404220056
24,54,551.6766510009766,0.4219357804665394
98,-29,398.0048217773437,0.4247499992915481
95,79,271.3391876220703,0.27572617675195904
-76,-89,374.06886291503906,0.18869794628400183
-95,14,520.7304077148438,0.37599336604392514
65,46,397.1230773925781,0.30941986970420454
18,48,585.2591400146484,0.5651721701766212
37,-94,743.9107055664062,0.13963112009800777
-65,11,609.2619018554688,0.4950697424979435
64,-95,629.0436706542969,0.4210188476823548
91,19,371.8677368164062,0.4740074599513824
43,85,502.61409759521484,0.3623885532952506
30,-57,674.1217041015625,0.6114724484028875
39,-75,711.9834899902344,0.3887094036339779
-6,85,576.96533203125,0.5115629346702537
33,36,534.4046630859375,0.35445628145739166
-2,37,713.02587890625,0.222603917028723
44,-63,632.3452758789062,0.39755774768800867
17,83,576.9185485839844,0.46032898993709315
69,64,383.49574279785156,0.3609529652448117
48,-71,668.436767578125,0.3856883559341161
95,21,353.1159362792969,0.4764210890165187
31,45,505.4805603027344,0.3233069963691655
-6,-96,573.93798828125,0.45428473169836114
-88,-2,592.1087036132812,0.35542087970259545
81,34,434.61524200439453,0.4032835551205873
98,-78,522.8629150390625,0.38931050648111115
-99,-97,330.3511199951172,0.24028288959003574
44,-91,711.6756591796875,0.5216362235298677
-63,18,625.251220703125,0.5352004255233951
40,29,530.260986328125,0.4223699816197789
56,-39,531.2876586914062,0.3921035517008372
-63,39,638.8212890625,0.45792970137220623
-63,5,627.3204040527344,0.4832258713742381
42,-42,608.5795288085938,0.48931067856124566
-8,55,640.6783447265625,0.36491694770083816
-91,-70,452.4244079589844,0.3357281982509628
-81,56,615.5880432128906,0.45860822354827746
34,90,544.9251403808594,0.39354999006894864
-23,34,647.7516021728516,0.3656014714002468
-20,31,670.5091247558594,0.4356491137587261
-10,86,557.8926086425781,0.48741121376306773
-37,80,479.7559509277344,0.2743057504870944
-88,-87,372.579833984375,0.27226175817318593
100,-12,366.6044006347656,0.37522063281709783
-12,81,548.072509765625,0.4540772510120396
-56,-28,655.9317932128906,0.49998084440556045
-16,-63,603.8674011230469,0.5624144197829589
66,26,512.4211273193359,0.23188770716086426
-64,-50,578.2992248535156,0.3486648630218493
7,-38,764.4265441894531,0.37850289414520055
29,-79,730.9662780761719,0.2331876452811808
42,-13,524.1603698730469,0.39205343189632086
52,65,446.8208312988281,0.28200789105766677
-16,-99,525.1528015136719,0.4434590733677194
-95,-4,626.2392578125,0.3405169262783641
66,-35,494.2192840576172,0.3187148606402277
49,92,479.5933151245117,0.4029910822777758
-77,-50,572.200927734375,0.4105113363809173
51,68,432.9801788330078,0.31514979679441535
39,-82,742.7181091308594,0.18905361058608708
42,88,515.3754577636719,0.3541817259043407
-47,-96,438.5614929199219,0.3044418192543079
45,-48,585.8122863769531,0.405925010536214
81,-11,416.6311569213867,0.33396946997794774
-91,86,582.6069641113281,0.32990778645531316
70,85,382.06434631347656,0.43085194234482405
42,19,572.3078918457031,0.38248417754763225
14,18,710.8710632324219,0.49712948856306616
28,64,502.90399169921875,0.3868200131098374
-29,-71,537.469482421875,0.46965285256346656
85,-78,515.6502380371094,0.3683282976407293
-81,-5,617.8592529296875,0.43828287946130495
-54,83,504.58152770996094,0.4212536963153616
97,-53,439.8631286621094,0.16316149320853315
99,-67,472.2393035888672,0.25948761438849083
-3,-81,591.925537109375,0.41187886914766636
21,-3,633.2716827392578,0.5645637359309341
-39,-72,492.9115905761719,0.43777265053761466
-97,1,605.1176452636719,0.3493283680876229
40,-83,738.1083831787109,0.2645611272374646
14,-28,743.3652038574219,0.5556038973800181
96,-30,405.7617645263672,0.418556492929512
-42,37,653.6993103027344,0.3922431396029309
-68,-19,727.0987548828125,0.10266219293768902
-90,62,573.9006042480469,0.530146498152795
-89,57,580.1057281494141,0.49578661019374615
-19,-80,566.2196655273438,0.5067619233535233
-96,18,495.1907501220703,0.33400228433116763
61,39,441.77784729003906,0.3473748988113561
0,-88,583.1871948242188,0.3375579102308382
-15,-96,524.9643249511719,0.4370633104300826
-92,-19,706.6217651367188,0.2554492924426826
-89,-83,392.7052688598633,0.26650281968760114
-13,-98,542.885009765625,0.4740357995609461
-41,-19,702.5107116699219,0.5132360044674462
-45,-23,669.9227905273438,0.46252812293763956
-69,-89,391.68870544433594,0.308411293943225
-12,-80,576.013427734375,0.4821861897712424
12,-4,684.5255737304688,0.6675621922277262
-89,-87,373.18446350097656,0.26628268032333663
-80,54,616.6413421630859,0.48531731300209613
-46,-63,477.28724670410156,0.2433491663853939
88,-35,428.04844665527344,0.28693855876613134
-86,-25,714.4210357666016,0.18780719786286237
-86,40,540.5192565917969,0.4430553130668705
-13,1,831.1307067871094,0.21927406484334194
-2,35,720.1116638183594,0.23409136296889343
-43,6,751.5750427246094,0.3484327454032013
-98,18,495.1907501220703,0.33400228433116763
-32,-91,483.0723419189453,0.32048866358451406
80,52,346.62403869628906,0.3333459478556318
41,60,476.95204162597656,0.2283979738494319
31,88,546.4578247070312,0.40545483268330434
-55,-47,555.4988708496094,0.4257614099328536
57,-76,643.3163757324219,0.4249567423111459
59,8,480.5461196899414,0.4487798162283424
-33,0,797.1216735839844,0.2944143478117184
29,19,622.5374755859375,0.48851331462810077
59,94,440.5271759033203,0.3428417395484375
52,13,526.8548583984375,0.45602776457214433
-20,4,796.0846252441406,0.3869609210748618
-35,-88,500.9133605957031,0.38155127999522537
98,20,338.1464385986328,0.44780498779641686
19,46,573.3715209960938,0.5606706516561325
92,-13,406.8528137207031,0.25776473159984636
-66,-53,565.5372009277344,0.37373857000169086
51,54,439.3732147216797,0.3333481034453145
70,-74,590.2674255371094,0.3965840293216507
-43,72,523.9584350585938,0.4122027689830504
-87,-97,335.916259765625,0.1872552698007855
96,-43,414.2647018432617,0.22193642664935526
33,14,625.2683715820312,0.44094141432146683
-15,62,590.0203857421875,0.4625336913308883
62,65,413.69274139404297,0.34889707276826615
-35,51,564.6727294921875,0.2664269302843312
-81,-92,360.2101745605469,0.17336268436722285
34,-65,678.8838806152344,0.4947858776788069
-37,90,444.9462585449219,0.1523379485836584
-68,-25,700.0549621582031,0.4658533377631219
